,Zip,Lat,Lng,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two_Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1806,29152,33.97496,-80.4718,1827,0,22,84232.11,False,10.2831545,6,1,1,False,True,False,True,True,False,True,False,True,False,False,True,8.884543585,179.965581,985.6286855,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1807,4496,44.65839,-68.9119,3898,5,20,23660.7,True,11.64845286,11,1,1,False,False,False,True,False,False,False,True,False,True,True,True,6.577676916,220.132293,1329.24842,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1808,78355,27.19012,-98.20251,7156,0,33,45404.63,False,11.77757836,21,1,1,False,False,False,True,True,False,False,True,True,False,True,False,2.92969581,204.979684,694.7582953,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1809,74054,36.2753,-96.3475,800,1,75,5418.19,True,10.72904959,7,0,1,False,True,False,True,True,False,True,True,True,True,True,True,8.013365588,255.166453,1313.686109,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False
1810,13493,43.43417,-75.89572,1792,3,86,25428.86,False,12.20196178,9,0,0,False,True,True,True,True,True,True,True,False,False,False,True,1.84841935,150.020764,529.9370637,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1811,97426,43.89989,-123.0367,9635,0,68,21087.24,True,9.024293001,10,0,1,False,False,False,True,True,False,False,False,False,False,True,False,1.884992328,179.947583,404.9361415,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1812,46236,39.89167,-85.96847,28147,1,60,36174.84,False,13.0338523,12,2,0,False,False,True,True,False,False,False,False,True,True,False,True,9.783296825,117.472036,995.3392925,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
1813,82440,44.71983,-108.86398,201,0,25,21795.9,False,7.456656063,10,1,1,False,False,False,True,True,False,False,True,False,True,True,True,12.70583343,220.161527,1780.064534,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1815,73004,35.14801,-97.84629,1013,0,27,45429.68,False,9.929214278,9,1,0,False,False,False,True,True,False,False,True,False,False,False,True,15.12645563,157.483594,1549.802896,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1816,94060,37.22338,-122.33714,1081,1,25,12234.89,False,9.116878941,13,1,1,False,False,True,True,False,False,True,False,False,False,False,False,7.179893502,134.950905,790.6280344,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1817,29431,33.27823,-79.8807,6947,1,44,46705.86,False,11.10048066,9,2,0,False,True,False,True,False,False,True,False,False,False,False,False,9.984220981,102.474625,1040.400476,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False
1818,26624,38.71812,-80.80469,2568,0,65,11523.97,True,5.953348075,16,0,0,False,False,True,True,True,False,False,True,False,False,False,True,3.024806192,137.483594,847.1259509,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
1819,26338,39.08199,-80.61265,809,2,73,19534.42,False,7.519178592,16,1,1,True,True,True,True,False,True,True,True,False,False,True,True,10.27742832,184.978458,1234.044483,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1820,77901,28.80493,-96.98473,43123,1,48,82629.53,False,9.816712399,12,0,2,False,False,True,True,True,True,True,False,False,False,False,True,12.92578188,169.974105,1333.179191,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1821,61328,41.49955,-89.45929,25,4,39,28420.39,False,5.282356868,11,0,0,False,True,True,True,False,True,False,True,True,False,False,True,9.585621689,107.528648,1104.883551,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False
1822,53034,43.34063,-88.60912,1691,1,55,81413.71,False,4.698609875,10,0,0,False,True,False,True,False,False,False,False,True,False,False,True,14.74280934,124.964303,1222.291008,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1823,99757,63.751,-152.75093,14,4,71,69506.73,False,9.773871134,8,1,0,False,True,True,True,False,True,False,False,False,False,False,False,12.54841227,114.972827,1153.262724,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1824,27962,35.79077,-76.73861,7527,3,44,15944.32,True,9.724391204,18,0,1,True,True,False,True,False,False,False,False,True,True,False,False,3.999140345,129.948316,1048.919831,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
1825,14620,43.12892,-77.60518,24542,1,35,38328.57,True,8.082617212,7,2,0,False,False,True,True,True,True,True,False,False,False,True,True,1.251588197,204.961033,661.2094379,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1826,37363,35.11404,-85.06429,40041,3,40,82560.95,True,7.495673471,10,1,0,False,True,True,True,False,False,False,True,True,True,True,False,12.16872039,200.165175,1711.601451,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1827,3816,43.68469,-71.25524,1536,0,34,37667.37,True,8.337747682,8,1,0,False,False,False,True,True,False,True,False,False,True,True,True,6.624439911,262.610632,1214.05087,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
1828,45309,39.84262,-84.42149,12439,4,35,89752.5,True,8.940681932,15,0,0,True,True,True,True,True,False,True,False,False,True,True,False,5.643360294,262.610632,1253.523378,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False
1829,4922,44.68739,-69.38255,1062,1,59,24958.97,True,9.170210546,13,1,0,True,False,False,True,False,False,False,True,False,True,True,False,4.499945782,220.132293,955.0519598,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1830,54618,43.96743,-90.28807,2306,3,73,51848.11,True,4.307800217,12,2,2,False,True,False,True,False,False,True,True,False,True,True,True,6.57513059,242.628057,1187.692793,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1831,50635,42.20208,-92.69932,1684,4,88,32443.11,True,6.969585746,13,1,1,False,True,False,False,True,False,True,False,False,True,False,True,11.76797971,192.440432,1367.183772,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1832,14614,43.15754,-77.61503,1232,1,34,76175.36,False,7.859430948,14,1,2,False,False,False,True,True,False,False,False,True,False,True,True,13.22141934,192.456745,1398.114035,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1833,13155,42.65492,-75.78002,586,1,67,24946.75,False,7.779697022,13,3,0,True,True,True,True,False,False,False,True,False,False,True,True,1.997833268,159.965008,461.4404406,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1834,48504,43.05729,-83.74984,27361,0,51,86039.43,False,8.683074501,10,1,1,False,False,False,True,False,False,False,False,False,False,False,True,3.787548072,92.455141,798.4275185,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1835,76486,33.02291,-98.0622,1105,4,26,18620.79,False,4.989775216,16,0,0,False,True,False,True,True,True,True,False,False,False,False,True,16.00167972,149.974105,2245.475959,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
1836,27371,35.42019,-79.95885,9102,1,45,19224.29,False,10.38217336,5,1,0,False,False,False,True,False,True,False,True,False,True,True,True,11.34130832,222.649979,1636.72261,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1837,94118,37.7801,-122.46246,41468,0,52,22433.84,True,14.16841333,15,1,0,True,False,False,True,True,True,True,False,False,True,True,False,5.252073829,265.128318,1164.843819,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1838,34685,28.09644,-82.68691,18899,0,25,27130.52,True,11.12796555,12,2,0,False,True,False,False,True,True,False,False,True,False,True,True,18.00704355,194.974431,1946.450068,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1839,95425,38.81931,-123.04213,10586,1,60,39874.59,False,5.371697235,13,0,0,False,True,True,True,False,True,False,False,False,True,False,True,18.29765062,139.95684,1810.920999,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1842,65570,37.45537,-92.10184,637,6,58,13969.34,False,4.373591494,12,1,2,False,True,True,True,False,False,False,False,False,False,False,True,12.24494477,92.455141,1653.165932,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
1843,46062,40.06175,-86.05543,35151,0,64,4109.01,False,10.40233023,12,1,0,False,False,True,True,False,True,False,True,True,False,False,True,11.46566243,120.004928,1549.605718,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
1844,1467,42.48772,-71.61729,363,2,74,93637.19,False,6.626472191,7,2,0,True,True,True,True,False,False,False,False,False,False,False,True,9.858971643,112.455141,868.5732588,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1845,30457,32.40041,-82.5676,5885,3,27,43133.76,True,11.60381433,17,1,0,False,False,False,True,False,False,False,True,False,True,True,False,17.31776736,187.656013,2171.802329,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
1846,17868,40.95787,-76.634,1129,1,51,45245.92,False,6.605688237,10,3,0,False,False,False,True,False,True,True,False,False,True,False,True,6.811138598,162.452604,946.1849643,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1847,91768,34.06387,-117.79065,35389,0,59,36034.73,True,13.54754868,13,1,0,False,False,False,True,False,False,False,False,False,False,True,False,14.26734448,147.442069,1294.790222,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
1848,77988,28.83908,-96.88964,558,0,78,11667.32,True,12.32023424,8,2,1,True,True,True,True,True,False,True,True,False,True,False,True,1.360201959,204.963371,509.1865112,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1849,89442,39.65972,-119.42131,1125,2,36,25598.66,False,16.60350748,15,2,1,False,True,False,False,True,False,False,True,False,False,False,False,11.59782994,157.483594,1210.450532,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1850,7202,40.65273,-74.21625,41235,0,84,96624.28,True,7.865190806,12,1,0,False,False,False,True,False,True,False,False,False,True,True,True,7.399248624,190.12704,1483.41562,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
1851,11716,40.77126,-73.12695,9957,1,42,36705.32,False,6.256478572,12,1,1,False,True,False,True,True,False,False,True,True,False,True,True,1.358818331,204.979684,567.3209248,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
1852,69037,40.19799,-101.41163,142,1,75,68430.88,False,8.470105611,11,0,1,False,False,False,True,False,False,True,True,True,False,False,True,10.5309984,159.983006,990.747598,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1853,54874,46.56633,-91.94369,3841,0,39,26838.3,True,9.556655457,15,3,0,False,True,False,True,False,False,False,False,True,True,True,True,9.630236452,187.642236,1329.382263,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
