,Tenure,MonthlyCharge,Churn,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Bandwidth_GB_Year
1875,71.3009,192.4885,False,False,True,False,False,False,False,True,False,6074.839425
1876,65.60287,149.9928,False,False,False,False,False,False,True,False,False,6147.448121
1877,71.05361,162.4538,False,False,False,True,False,True,True,False,False,6497.863463
1878,62.38737,214.9663,False,False,True,False,True,False,False,True,False,5571.246619
1879,63.67919,127.4601,False,False,True,False,False,True,True,False,False,5831.318891
1880,55.6096,159.965,False,False,False,False,True,False,False,True,False,4926.954935
1881,2.804449,172.4733,True,False,True,True,False,False,False,False,True,538.267259
1882,51.53504,182.4653,False,True,False,False,True,True,False,True,False,4979.515394
1883,6.652608,252.6378,False,False,False,True,True,True,False,True,False,1225.184798
1884,64.46474,150.0208,False,True,True,False,False,False,False,False,True,5712.721051
1885,59.003,147.4421,False,False,False,False,True,False,False,True,False,5105.145541
1886,8.205103396,229.993134,True,True,True,False,True,False,False,True,False,1288.925148
1887,49.26183,129.9483,False,False,False,True,False,False,True,False,False,4630.380688
1888,71.75497,162.4538,False,False,False,True,False,True,True,False,False,6472.088412
1889,64.61283,192.4404,False,False,True,True,False,False,False,True,False,5808.222175
1890,2.163284177,152.479779,True,True,False,True,False,False,False,True,False,602.4065111
1891,8.915226,162.4833,True,True,True,False,False,False,True,False,False,1586.632329
1892,62.17828,104.9923,False,True,True,False,False,False,False,False,True,5314.541588
1893,66.89524,184.967,False,False,True,True,False,False,False,True,False,6234.682273
1894,65.63324,232.624,False,False,False,True,True,False,True,False,False,6340.697833
1895,62.09112,92.5018,False,False,False,False,False,True,False,False,True,5399.269987
1896,13.84669,92.45514,False,False,False,False,False,False,True,False,False,1691.734997
1897,46.25154,174.9768,False,False,False,True,False,False,True,False,False,4552.057718
1898,70.33975,162.4676,False,False,False,True,False,False,True,False,False,6608.716989
1899,68.59473,199.9902,False,True,True,True,False,False,True,False,False,6749.102107
1900,68.59602,159.9512,False,False,False,False,True,False,False,True,False,5770.359583
1901,47.98669,137.4836,False,False,False,False,False,False,True,False,False,4561.670086
1902,8.700517617,179.947583,False,False,False,False,True,True,False,True,False,955.7834668
1903,4.736816,182.4433,True,False,True,False,True,False,True,False,False,1069.814443
1904,54.35016,117.5152,False,True,True,False,False,False,False,False,True,4756.034607
1905,58.60767,172.4579,False,False,True,True,False,False,False,True,False,5350.192494
1906,1.926789854,147.478341,True,True,False,False,False,False,False,True,False,287.8189836
1907,11.71454,277.6513,True,True,True,True,True,True,False,True,False,1757.837077
1908,10.89731,184.9715,True,True,False,True,False,False,False,True,False,1219.381518
1909,71.76656,187.4847,False,True,True,True,False,False,False,True,False,6269.314301
1910,63.74924,79.97886,False,False,False,False,False,False,False,False,True,5433.040814
1911,53.28955,142.5007,False,True,True,False,False,False,True,False,False,5084.625994
1912,8.92504512,202.682861,True,True,False,True,True,False,False,False,True,1389.451264
1913,40.96005,155.0084,False,True,True,True,False,False,False,False,True,3893.3098
1914,70.69978,149.9447,False,False,False,True,False,False,True,False,False,6463.270745
1915,62.68348,117.5152,False,True,True,False,False,False,False,False,True,5598.052693
1916,66.6997,159.9476,False,False,False,False,True,False,True,False,False,6100.656645
1917,13.61148,199.9902,False,True,True,True,False,False,True,False,False,2072.299479
1918,45.59554,162.4833,False,True,True,False,False,False,True,False,False,4523.838771
1919,43.45813,184.9496,False,False,True,True,False,False,True,False,False,4408.149328
1920,55.5206,164.9647,False,True,True,False,True,False,True,False,False,5360.683391
1921,67.16512,275.1336,True,False,True,True,True,False,False,True,False,6268.031469
1922,68.05033,159.9794,False,False,True,False,False,True,True,False,False,6447.490491
1923,51.34296,232.6228,False,True,True,True,True,True,False,True,False,4965.237046
1924,2.323179,187.4974,False,True,False,False,True,False,True,False,False,990.7760503
1925,69.6864,149.9483,False,False,False,True,False,False,False,True,False,5865.479279
1926,68.37603,134.9509,False,False,True,False,False,False,False,True,False,5744.210121
1927,53.33926,235.1372,False,False,True,True,True,True,True,False,False,5459.660641
1928,6.038648,222.6143,True,False,True,True,True,False,True,False,False,1477.559089
1929,53.86603,242.6326,False,True,False,True,True,False,False,True,False,5123.028136
1930,4.066843,154.9755,True,True,True,True,False,False,True,False,False,1192.457478
1931,15.08846657,242.657291,True,False,True,True,True,True,False,False,True,2072.561109
1932,21.05353987,204.949594,True,False,True,True,False,False,False,True,False,2050.67636
1933,1.500126,232.6415,True,False,False,True,True,False,False,True,False,676.2344842
1934,55.26536,275.1198,False,False,True,True,True,False,False,True,False,5112.939726
1935,71.0114,192.4885,False,False,True,False,False,False,False,True,False,6053.671903
1936,11.46674,132.4798,False,True,False,True,False,False,True,False,False,1715.911701
1937,62.2002,275.1336,False,False,True,True,True,True,False,True,False,6055.20888
1938,68.78168,92.5018,False,False,False,False,False,True,False,False,True,5859.681153
1939,20.51646,127.525,False,True,False,False,False,False,False,False,True,1859.777405
1940,14.56261,157.4836,False,False,False,False,False,True,False,True,False,1379.971168
1941,9.62893496,179.947583,True,False,False,False,True,False,False,True,False,953.8934493
1942,7.506056361,220.132293,True,False,False,True,True,False,False,True,False,1411.150345
1943,58.8721,157.4836,False,False,False,False,False,False,False,True,False,5045.935401
1944,66.38881,230.1051,False,False,True,True,True,False,False,True,False,6008.707062
1945,4.95874,252.624,True,False,False,True,True,False,False,True,False,877.7033783
1946,16.24273454,160.00128,False,True,False,False,False,True,False,True,False,1656.731409
1947,8.884543585,179.965581,False,False,True,False,False,False,False,True,False,985.6286855
1948,70.63479,169.9671,False,False,True,False,True,False,False,False,True,6171.479592
1949,50.58329,117.4686,False,True,True,False,False,False,True,False,False,4732.791307
1950,27.84191,190.127,False,True,False,True,True,True,True,False,False,3348.604428
1951,66.89696,147.4783,False,True,False,False,False,True,False,True,False,5730.642149
1952,59.49517,104.9923,False,True,True,False,False,False,False,False,True,5274.614337
1953,58.09792,132.466,False,True,False,True,False,False,True,False,False,5440.70707
1954,70.39354,194.9525,False,False,True,False,True,False,True,False,False,6518.028513
1955,71.83088,104.9629,False,False,False,True,False,False,False,False,True,6038.002387
1956,1.360201959,204.963371,True,False,True,True,False,False,False,True,False,509.1865112
1957,2.596868,127.5067,True,False,True,False,False,False,False,False,True,410.7703918
1958,11.13625,139.9875,False,True,False,False,False,False,True,False,False,1606.733876
1959,18.34508,184.9496,False,False,True,True,False,True,True,False,False,2281.87219
1960,54.28949,164.9715,False,True,False,True,False,True,True,False,False,5218.998099
1961,52.98033,215.1591,False,True,False,True,True,False,True,False,False,5368.841578
1962,3.303030246,182.460772,False,False,True,False,True,False,False,True,False,717.3876564
1963,36.28161,275.1198,True,False,True,True,True,False,False,True,False,3570.28345
1964,54.67414,164.9853,False,True,False,True,False,False,True,False,False,5390.477473
1965,60.55602,149.9707,False,False,True,False,True,False,False,False,True,5278.976104
1966,5.750643,117.5015,False,True,True,False,False,True,False,False,True,657.9643336
1967,3.638799298,242.628057,True,False,True,True,True,False,False,True,False,1115.58357
1968,7.712199324,222.660939,True,False,True,True,True,False,False,False,True,1235.453213
1969,10.77929667,142.452604,True,True,True,True,False,False,True,False,False,1806.007164
1970,48.04631,245.1457,False,True,True,True,True,False,False,True,False,4889.562199
1971,2.086431077,139.934918,True,False,True,True,False,True,True,False,False,922.2958319
1972,1.398734,182.447,False,False,True,False,True,True,False,True,False,573.1171783
1973,9.651065829,212.669463,False,True,True,True,True,False,False,False,True,1719.483972
1974,4.800346852,242.610632,True,False,True,True,True,False,True,False,False,1680.337106
1975,7.874579,210.127,True,True,False,True,True,True,False,True,False,1215.186143
1976,71.4959,235.1372,False,False,True,True,True,True,True,False,False,7021.93656
1977,15.16937697,137.439154,False,False,False,True,False,False,False,True,False,1476.963855
1978,62.51438,112.4551,False,False,False,False,False,False,False,True,False,4999.844929
1979,50.61987,147.4738,False,False,True,False,False,False,False,True,False,4429.146624
1980,66.33852,204.9634,False,False,True,True,False,True,False,True,False,5883.826226
1981,7.175063445,117.439154,True,False,False,True,False,True,True,False,False,1257.52308
1982,56.78578,232.6378,True,False,False,True,True,False,True,False,False,5918.076763
1983,16.57284,204.9634,False,False,True,True,False,False,False,True,False,1836.91871
1984,51.58781,187.6422,False,False,False,True,True,True,False,False,True,4590.372724
1985,65.70769,265.1283,False,True,True,True,True,False,False,True,False,6091.064644
1986,7.661226872,92.488023,False,False,False,False,False,False,False,False,True,583.0259559
1987,9.273178876,207.609354,True,False,False,True,True,False,False,True,False,1241.342647
1988,1.407866545,107.495766,True,True,False,False,False,False,True,False,False,864.7036995
1989,64.91322,172.4555,False,True,True,False,True,False,False,True,False,5715.030445
1990,1.203982,119.9568,False,True,False,True,False,True,True,False,False,696.77888
1991,2.048055,235.1591,True,True,False,True,True,False,False,True,False,763.5474617
1992,51.77963,149.9707,False,False,True,False,True,False,False,False,True,4604.801873
1993,70.53117,140.0013,False,True,False,False,False,False,True,False,False,6599.191565
1994,5.500175,154.9618,False,True,True,True,False,False,True,False,False,1407.105672
1995,69.76805,162.4653,False,True,False,False,True,False,True,False,False,6599.040223
1996,42.94126,255.1555,True,True,False,True,True,False,False,True,False,4345.808076
1997,11.23691953,164.978458,False,True,True,False,True,True,True,False,False,1905.350528
1998,6.485034974,124.960655,True,False,False,False,False,False,True,False,False,1221.100604
1999,1.201025,149.9915,True,True,True,False,False,False,False,True,False,540.3210772
2000,68.41518,127.4958,False,True,False,False,False,False,False,True,False,5925.975679
2001,9.517703088,255.141716,False,True,False,True,True,False,False,True,False,1302.230824
2002,17.25514,137.4836,False,False,False,False,False,False,True,False,False,1967.228079
2003,65.21792,187.6422,False,False,False,True,True,False,False,False,True,5874.281225
2004,63.07092,222.6362,True,True,False,True,True,False,False,True,False,5768.283353
2005,5.481792,184.9853,True,True,False,True,False,False,False,True,False,971.649096
2006,62.23239,92.45514,False,False,False,False,False,True,True,False,False,5721.203342
2007,14.74297,149.9741,False,True,True,False,False,False,True,False,False,2027.035214
2008,11.71559,119.9897,True,True,False,True,False,False,False,False,True,1283.330518
2009,71.86794,144.9889,False,True,False,True,False,False,True,False,False,6629.310323
2010,10.18273,137.4392,False,False,False,True,False,False,False,True,False,984.2773024
2011,55.00463,149.9598,False,True,False,False,True,False,False,True,False,4876.001451
2012,21.37858,152.5104,False,True,False,False,False,False,True,False,False,2790.826119
2013,4.216732972,174.969934,False,False,True,False,True,True,True,False,False,1107.882056
2014,11.00328,179.9794,False,False,True,False,False,True,False,True,False,1207.589721
2015,1.281566108,152.495236,True,True,False,True,False,False,False,False,True,567.6177123
